away_id,away_score,game_date,game_id,home_id,home_score,status,team_name,win_status
137,2.0,2019-05-29,567386,146,4.0,Final,San Francisco Giants,0.0
137,3.0,2019-05-30,567387,146,1.0,Final,San Francisco Giants,0.0
137,6.0,2019-05-31,564959,110,9.0,Final,San Francisco Giants,0.0
137,8.0,2019-06-01,564960,110,2.0,Final,San Francisco Giants,0.0
137,8.0,2019-06-02,564961,110,1.0,Final,San Francisco Giants,0.0
137,9.0,2019-06-04,566015,121,3.0,Final,San Francisco Giants,0.0
137,0.0,2019-06-05,566016,121,7.0,Final,San Francisco Giants,0.0
137,3.0,2019-06-06,566017,121,7.0,Final,San Francisco Giants,0.0
119,1.0,2019-06-07,566499,137,2.0,Final,San Francisco Giants,1.0
119,7.0,2019-06-08,566500,137,2.0,Final,San Francisco Giants,1.0
119,1.0,2019-06-09,566501,137,0.0,Final,San Francisco Giants,1.0
135,5.0,2019-06-11,566502,137,6.0,Final,San Francisco Giants,1.0
135,2.0,2019-06-12,566503,137,4.0,Final,San Francisco Giants,1.0
158,3.0,2019-06-14,566504,137,5.0,Final,San Francisco Giants,1.0
158,7.0,2019-06-15,566505,137,8.0,Final,San Francisco Giants,1.0
158,5.0,2019-06-16,566506,137,3.0,Final,San Francisco Giants,1.0
137,3.0,2019-06-17,565835,119,2.0,Final,San Francisco Giants,0.0
137,0.0,2019-06-18,565836,119,9.0,Final,San Francisco Giants,0.0
137,2.0,2019-06-19,565837,119,9.0,Final,San Francisco Giants,0.0
137,8.0,2019-06-20,565838,119,9.0,Final,San Francisco Giants,0.0
137,11.0,2019-06-21,564866,109,5.0,Final,San Francisco Giants,0.0
137,7.0,2019-06-22,564867,109,4.0,Final,San Francisco Giants,0.0
137,2.0,2019-06-23,564868,109,3.0,Final,San Francisco Giants,0.0
115,2.0,2019-06-24,566507,137,0.0,Final,San Francisco Giants,1.0
115,2.0,2019-06-25,566508,137,4.0,Final,San Francisco Giants,1.0
115,6.0,2019-06-26,566509,137,3.0,Final,San Francisco Giants,1.0
109,5.0,2019-06-27,566512,137,1.0,Final,San Francisco Giants,1.0
109,3.0,2019-06-28,566510,137,6.0,Final,San Francisco Giants,1.0
109,4.0,2019-06-29,566511,137,3.0,Final,San Francisco Giants,1.0
109,4.0,2019-06-30,566513,137,10.0,Final,San Francisco Giants,1.0
137,13.0,2019-07-01,566319,135,2.0,Final,San Francisco Giants,0.0
137,10.0,2019-07-02,566320,135,4.0,Final,San Francisco Giants,0.0
137,7.0,2019-07-03,566321,135,5.0,Final,San Francisco Giants,0.0
138,9.0,2019-07-05,566514,137,4.0,Final,San Francisco Giants,1.0
138,4.0,2019-07-06,566515,137,8.0,Final,San Francisco Giants,1.0
138,0.0,2019-07-07,566516,137,1.0,Final,San Francisco Giants,1.0
137,10.0,2019-07-12,567597,158,7.0,Final,San Francisco Giants,0.0
137,4.0,2019-07-13,567598,158,5.0,Final,San Francisco Giants,0.0
137,8.0,2019-07-14,567599,158,3.0,Final,San Francisco Giants,0.0
137,19.0,2019-07-15,565430,115,2.0,Final,San Francisco Giants,0.0
137,2.0,2019-07-15,565461,115,1.0,Final,San Francisco Giants,0.0
137,8.0,2019-07-16,565462,115,4.0,Final,San Francisco Giants,0.0
137,11.0,2019-07-17,565463,115,8.0,Final,San Francisco Giants,0.0
121,2.0,2019-07-18,566517,137,3.0,Final,San Francisco Giants,1.0
121,0.0,2019-07-19,566518,137,1.0,Final,San Francisco Giants,1.0
121,11.0,2019-07-20,566519,137,4.0,Final,San Francisco Giants,1.0
121,2.0,2019-07-21,566520,137,3.0,Final,San Francisco Giants,1.0
112,4.0,2019-07-22,566521,137,5.0,Final,San Francisco Giants,1.0
112,4.0,2019-07-23,566522,137,5.0,Final,San Francisco Giants,1.0
144,5.0,2019-05-24,566592,138,2.0,Final,St. Louis Cardinals,1.0
144,3.0,2019-05-25,566593,138,6.0,Final,St. Louis Cardinals,1.0
144,4.0,2019-05-26,566594,138,3.0,Final,St. Louis Cardinals,1.0
138,3.0,2019-05-28,567087,143,4.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-05-29,567088,143,11.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-05-30,567089,143,3.0,Final,St. Louis Cardinals,0.0
112,1.0,2019-05-31,566595,138,2.0,Final,St. Louis Cardinals,1.0
112,4.0,2019-06-01,566596,138,7.0,Final,St. Louis Cardinals,1.0
112,1.0,2019-06-02,566597,138,2.0,Final,St. Louis Cardinals,1.0
113,4.0,2019-06-04,566598,138,1.0,Final,St. Louis Cardinals,1.0
113,,2019-06-05,566599,138,,Postponed,St. Louis Cardinals,
113,1.0,2019-06-06,566600,138,3.0,Final,St. Louis Cardinals,1.0
138,1.0,2019-06-07,565156,112,3.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-06-08,565157,112,9.0,Final,St. Louis Cardinals,0.0
138,1.0,2019-06-09,565158,112,5.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-06-10,567391,146,1.0,Final,St. Louis Cardinals,0.0
138,7.0,2019-06-11,567392,146,1.0,Final,St. Louis Cardinals,0.0
138,0.0,2019-06-12,567393,146,9.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-06-13,566021,121,4.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-06-14,566021,121,4.0,Final,St. Louis Cardinals,0.0
138,9.0,2019-06-14,566022,121,5.0,Final,St. Louis Cardinals,0.0
138,7.0,2019-06-15,566023,121,8.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-06-16,566024,121,3.0,Final,St. Louis Cardinals,0.0
146,0.0,2019-06-17,566601,138,5.0,Final,St. Louis Cardinals,1.0
146,6.0,2019-06-18,566602,138,0.0,Final,St. Louis Cardinals,1.0
146,1.0,2019-06-19,566603,138,2.0,Final,St. Louis Cardinals,1.0
146,7.0,2019-06-20,566604,138,6.0,Final,St. Louis Cardinals,1.0
108,1.0,2019-06-21,566605,138,5.0,Final,St. Louis Cardinals,1.0
108,2.0,2019-06-22,566606,138,4.0,Final,St. Louis Cardinals,1.0
108,6.0,2019-06-23,566607,138,4.0,Final,St. Louis Cardinals,1.0
133,7.0,2019-06-25,566608,138,3.0,Final,St. Louis Cardinals,1.0
133,2.0,2019-06-26,566609,138,0.0,Final,St. Louis Cardinals,1.0
138,1.0,2019-06-28,566316,135,3.0,Final,St. Louis Cardinals,0.0
138,2.0,2019-06-29,566317,135,12.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-06-30,566318,135,3.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-07-02,566414,136,5.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-07-03,566415,136,2.0,Final,St. Louis Cardinals,0.0
138,5.0,2019-07-04,566416,136,4.0,Final,St. Louis Cardinals,0.0
138,9.0,2019-07-05,566514,137,4.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-07-06,566515,137,8.0,Final,St. Louis Cardinals,0.0
138,0.0,2019-07-07,566516,137,1.0,Final,St. Louis Cardinals,0.0
109,4.0,2019-07-12,566610,138,2.0,Final,St. Louis Cardinals,1.0
109,2.0,2019-07-13,566611,138,4.0,Final,St. Louis Cardinals,1.0
109,2.0,2019-07-14,566612,138,5.0,Final,St. Louis Cardinals,1.0
134,0.0,2019-07-15,566613,138,7.0,Final,St. Louis Cardinals,1.0
134,3.0,2019-07-16,566614,138,1.0,Final,St. Louis Cardinals,1.0
134,5.0,2019-07-17,566615,138,6.0,Final,St. Louis Cardinals,1.0
138,7.0,2019-07-18,565265,113,4.0,Final,St. Louis Cardinals,0.0
138,12.0,2019-07-19,565266,113,11.0,Final,St. Louis Cardinals,0.0
138,2.0,2019-07-20,565267,113,3.0,Final,St. Louis Cardinals,0.0
138,3.0,2019-07-21,565268,113,1.0,Final,St. Louis Cardinals,0.0
138,6.0,2019-07-22,566226,134,5.0,Final,St. Louis Cardinals,0.0
138,4.0,2019-07-23,566227,134,3.0,Final,St. Louis Cardinals,0.0
139,7.0,2019-05-23,565341,114,2.0,Final,Tampa Bay Rays,0.0
139,1.0,2019-05-24,565342,114,3.0,Final,Tampa Bay Rays,0.0
139,6.0,2019-05-25,565343,114,2.0,Final,Tampa Bay Rays,0.0
139,6.0,2019-05-26,565344,114,3.0,Final,Tampa Bay Rays,0.0
141,3.0,2019-05-27,566688,139,8.0,Final,Tampa Bay Rays,1.0
141,1.0,2019-05-28,566689,139,3.0,Final,Tampa Bay Rays,1.0
141,3.0,2019-05-29,566690,139,4.0,Final,Tampa Bay Rays,1.0
142,3.0,2019-05-30,566691,139,14.0,Final,Tampa Bay Rays,1.0
142,5.0,2019-05-31,566692,139,3.0,Final,Tampa Bay Rays,1.0
142,6.0,2019-06-01,566693,139,2.0,Final,Tampa Bay Rays,1.0
142,9.0,2019-06-02,566694,139,7.0,Final,Tampa Bay Rays,1.0
139,6.0,2019-06-04,565538,116,9.0,Final,Tampa Bay Rays,0.0
139,4.0,2019-06-05,565539,116,0.0,Final,Tampa Bay Rays,0.0
139,6.0,2019-06-06,565540,116,1.0,Final,Tampa Bay Rays,0.0
139,5.0,2019-06-07,565054,111,1.0,Final,Tampa Bay Rays,0.0
139,9.0,2019-06-08,565055,111,2.0,Final,Tampa Bay Rays,0.0
139,1.0,2019-06-08,565037,111,5.0,Final,Tampa Bay Rays,0.0
139,6.0,2019-06-09,565056,111,1.0,Final,Tampa Bay Rays,0.0
133,2.0,2019-06-10,566695,139,6.0,Final,Tampa Bay Rays,1.0
133,4.0,2019-06-11,566696,139,3.0,Final,Tampa Bay Rays,1.0
133,6.0,2019-06-12,566697,139,2.0,Final,Tampa Bay Rays,1.0
108,5.0,2019-06-13,566698,139,3.0,Final,Tampa Bay Rays,1.0
108,4.0,2019-06-14,566699,139,9.0,Final,Tampa Bay Rays,1.0
108,5.0,2019-06-15,566700,139,3.0,Final,Tampa Bay Rays,1.0
108,5.0,2019-06-16,566701,139,6.0,Final,Tampa Bay Rays,1.0
139,0.0,2019-06-17,567493,147,3.0,Final,Tampa Bay Rays,0.0
139,3.0,2019-06-18,567494,147,6.0,Final,Tampa Bay Rays,0.0
139,1.0,2019-06-19,567495,147,12.0,Final,Tampa Bay Rays,0.0
139,4.0,2019-06-20,566123,133,5.0,Final,Tampa Bay Rays,0.0
139,5.0,2019-06-21,566124,133,3.0,Final,Tampa Bay Rays,0.0
139,2.0,2019-06-22,566125,133,4.0,Final,Tampa Bay Rays,0.0
139,8.0,2019-06-23,566126,133,2.0,Final,Tampa Bay Rays,0.0
139,4.0,2019-06-25,566999,142,9.0,Final,Tampa Bay Rays,0.0
139,4.0,2019-06-26,567000,142,6.0,Final,Tampa Bay Rays,0.0
139,5.0,2019-06-27,567001,142,2.0,Final,Tampa Bay Rays,0.0
140,5.0,2019-06-28,566702,139,0.0,Final,Tampa Bay Rays,1.0
140,2.0,2019-06-29,566703,139,5.0,Final,Tampa Bay Rays,1.0
140,2.0,2019-06-30,566704,139,6.0,Final,Tampa Bay Rays,1.0
110,3.0,2019-07-01,566705,139,6.0,Final,Tampa Bay Rays,1.0
110,3.0,2019-07-02,566706,139,6.0,Final,Tampa Bay Rays,1.0
110,9.0,2019-07-03,566707,139,6.0,Final,Tampa Bay Rays,1.0
147,8.0,2019-07-04,566708,139,4.0,Final,Tampa Bay Rays,1.0
147,8.0,2019-07-05,566709,139,4.0,Final,Tampa Bay Rays,1.0
147,3.0,2019-07-06,566710,139,4.0,Final,Tampa Bay Rays,1.0
147,1.0,2019-07-07,566711,139,2.0,Final,Tampa Bay Rays,1.0
139,16.0,2019-07-12,564973,110,4.0,Final,Tampa Bay Rays,0.0
139,1.0,2019-07-13,564945,110,2.0,Final,Tampa Bay Rays,0.0
139,12.0,2019-07-13,564974,110,4.0,Final,Tampa Bay Rays,0.0
139,4.0,2019-07-14,564975,110,1.0,Final,Tampa Bay Rays,0.0
139,5.0,2019-07-15,567506,147,4.0,Final,Tampa Bay Rays,0.0
139,3.0,2019-07-16,567507,147,8.0,Final,Tampa Bay Rays,0.0
139,,2019-07-17,567508,147,,Postponed,Tampa Bay Rays,
139,2.0,2019-07-18,567509,147,6.0,Final,Tampa Bay Rays,0.0
139,1.0,2019-07-18,567508,147,5.0,Final,Tampa Bay Rays,0.0
145,9.0,2019-07-19,566712,139,2.0,Final,Tampa Bay Rays,1.0
145,2.0,2019-07-20,566713,139,1.0,Final,Tampa Bay Rays,1.0
145,2.0,2019-07-21,566714,139,4.0,Final,Tampa Bay Rays,1.0
111,9.0,2019-07-22,566715,139,4.0,Final,Tampa Bay Rays,1.0
111,5.0,2019-07-23,566716,139,4.0,Final,Tampa Bay Rays,1.0
140,4.0,2019-05-24,564760,108,3.0,Final,Texas Rangers,0.0
140,2.0,2019-05-25,564761,108,3.0,Final,Texas Rangers,0.0
140,6.0,2019-05-26,564762,108,7.0,Final,Texas Rangers,0.0
140,2.0,2019-05-27,566396,136,6.0,Final,Texas Rangers,0.0
140,11.0,2019-05-28,566397,136,4.0,Final,Texas Rangers,0.0
140,8.0,2019-05-29,566398,136,7.0,Final,Texas Rangers,0.0
118,4.0,2019-05-30,566789,140,2.0,Final,Texas Rangers,1.0
118,2.0,2019-05-31,566790,140,6.0,Final,Texas Rangers,1.0
118,2.0,2019-06-01,566791,140,6.0,Final,Texas Rangers,1.0
118,1.0,2019-06-02,566792,140,5.0,Final,Texas Rangers,1.0
110,12.0,2019-06-04,566793,140,11.0,Final,Texas Rangers,1.0
110,1.0,2019-06-05,566794,140,2.0,Final,Texas Rangers,1.0
110,3.0,2019-06-06,566795,140,4.0,Final,Texas Rangers,1.0
133,5.0,2019-06-07,566796,140,3.0,Final,Texas Rangers,1.0
133,5.0,2019-06-08,566770,140,10.0,Final,Texas Rangers,1.0
133,1.0,2019-06-08,566797,140,3.0,Final,Texas Rangers,1.0
133,9.0,2019-06-09,566798,140,8.0,Final,Texas Rangers,1.0
140,4.0,2019-06-10,565057,111,3.0,Final,Texas Rangers,0.0
140,9.0,2019-06-11,565058,111,5.0,Final,Texas Rangers,0.0
140,3.0,2019-06-12,565059,111,4.0,Final,Texas Rangers,0.0
140,6.0,2019-06-13,565060,111,7.0,Final,Texas Rangers,0.0
140,7.0,2019-06-14,565250,113,1.0,Final,Texas Rangers,0.0
140,4.0,2019-06-15,565251,113,3.0,Final,Texas Rangers,0.0
140,3.0,2019-06-16,565252,113,11.0,Final,Texas Rangers,0.0
114,2.0,2019-06-17,566799,140,7.0,Final,Texas Rangers,1.0
114,10.0,2019-06-18,566800,140,3.0,Final,Texas Rangers,1.0
114,10.0,2019-06-19,566801,140,4.0,Final,Texas Rangers,1.0
114,2.0,2019-06-20,566802,140,4.0,Final,Texas Rangers,1.0
145,5.0,2019-06-21,566803,140,4.0,Final,Texas Rangers,1.0
145,5.0,2019-06-22,566804,140,6.0,Final,Texas Rangers,1.0
145,4.0,2019-06-23,566805,140,7.0,Final,Texas Rangers,1.0
140,5.0,2019-06-25,565547,116,3.0,Final,Texas Rangers,0.0
140,4.0,2019-06-26,565548,116,1.0,Final,Texas Rangers,0.0
140,3.0,2019-06-27,565549,116,1.0,Final,Texas Rangers,0.0
140,5.0,2019-06-28,566702,139,0.0,Final,Texas Rangers,0.0
140,2.0,2019-06-29,566703,139,5.0,Final,Texas Rangers,0.0
140,2.0,2019-06-30,566704,139,6.0,Final,Texas Rangers,0.0
108,,2019-07-01,566806,140,,Postponed,Texas Rangers,
108,9.0,2019-07-02,566807,140,4.0,Final,Texas Rangers,1.0
108,6.0,2019-07-03,566808,140,2.0,Final,Texas Rangers,1.0
108,3.0,2019-07-04,566809,140,9.0,Final,Texas Rangers,1.0
140,6.0,2019-07-05,567002,142,15.0,Final,Texas Rangers,0.0
140,4.0,2019-07-06,567003,142,7.0,Final,Texas Rangers,0.0
140,4.0,2019-07-07,567004,142,1.0,Final,Texas Rangers,0.0
117,0.0,2019-07-11,566810,140,5.0,Final,Texas Rangers,1.0
117,8.0,2019-07-12,566811,140,9.0,Final,Texas Rangers,1.0
117,7.0,2019-07-13,566812,140,6.0,Final,Texas Rangers,1.0
117,12.0,2019-07-14,566813,140,4.0,Final,Texas Rangers,1.0
109,9.0,2019-07-16,566814,140,2.0,Final,Texas Rangers,1.0
109,19.0,2019-07-17,566815,140,4.0,Final,Texas Rangers,1.0
140,3.0,2019-07-19,565653,117,4.0,Final,Texas Rangers,0.0
140,1.0,2019-07-20,565654,117,6.0,Final,Texas Rangers,0.0
140,3.0,2019-07-21,565655,117,5.0,Final,Texas Rangers,0.0
140,3.0,2019-07-22,566423,136,7.0,Final,Texas Rangers,0.0
140,7.0,2019-07-23,566424,136,2.0,Final,Texas Rangers,0.0
111,8.0,2019-05-23,566888,141,2.0,Final,Toronto Blue Jays,1.0
135,6.0,2019-05-24,566889,141,3.0,Final,Toronto Blue Jays,1.0
135,19.0,2019-05-25,566890,141,4.0,Final,Toronto Blue Jays,1.0
135,1.0,2019-05-26,566891,141,10.0,Final,Toronto Blue Jays,1.0
141,3.0,2019-05-27,566688,139,8.0,Final,Toronto Blue Jays,0.0
141,1.0,2019-05-28,566689,139,3.0,Final,Toronto Blue Jays,0.0
141,3.0,2019-05-29,566690,139,4.0,Final,Toronto Blue Jays,0.0
141,6.0,2019-05-31,565442,115,13.0,Final,Toronto Blue Jays,0.0
141,2.0,2019-06-01,565443,115,4.0,Final,Toronto Blue Jays,0.0
141,1.0,2019-06-02,565444,115,5.0,Final,Toronto Blue Jays,0.0
147,3.0,2019-06-04,566892,141,4.0,Final,Toronto Blue Jays,1.0
147,7.0,2019-06-05,566893,141,11.0,Final,Toronto Blue Jays,1.0
147,6.0,2019-06-06,566894,141,2.0,Final,Toronto Blue Jays,1.0
109,8.0,2019-06-07,566895,141,2.0,Final,Toronto Blue Jays,1.0
109,6.0,2019-06-08,566896,141,0.0,Final,Toronto Blue Jays,1.0
109,8.0,2019-06-09,566897,141,2.0,Final,Toronto Blue Jays,1.0
141,2.0,2019-06-11,564962,110,4.0,Final,Toronto Blue Jays,0.0
141,8.0,2019-06-12,564963,110,6.0,Final,Toronto Blue Jays,0.0
141,12.0,2019-06-13,564964,110,3.0,Final,Toronto Blue Jays,0.0
141,2.0,2019-06-14,565641,117,15.0,Final,Toronto Blue Jays,0.0
141,2.0,2019-06-15,565642,117,7.0,Final,Toronto Blue Jays,0.0
141,12.0,2019-06-16,565643,117,0.0,Final,Toronto Blue Jays,0.0
108,10.0,2019-06-17,566898,141,5.0,Final,Toronto Blue Jays,1.0
108,3.0,2019-06-18,566899,141,1.0,Final,Toronto Blue Jays,1.0
108,11.0,2019-06-19,566900,141,6.0,Final,Toronto Blue Jays,1.0
108,5.0,2019-06-20,566901,141,7.0,Final,Toronto Blue Jays,1.0
141,5.0,2019-06-21,565061,111,7.0,Final,Toronto Blue Jays,0.0
141,8.0,2019-06-22,565062,111,7.0,Final,Toronto Blue Jays,0.0
141,6.0,2019-06-23,565063,111,1.0,Final,Toronto Blue Jays,0.0
141,8.0,2019-06-24,567500,147,10.0,Final,Toronto Blue Jays,0.0
141,3.0,2019-06-25,567501,147,4.0,Final,Toronto Blue Jays,0.0
141,7.0,2019-06-26,567502,147,8.0,Final,Toronto Blue Jays,0.0
118,2.0,2019-06-28,566902,141,6.0,Final,Toronto Blue Jays,1.0
118,5.0,2019-06-29,566903,141,7.0,Final,Toronto Blue Jays,1.0
118,7.0,2019-06-30,566904,141,6.0,Final,Toronto Blue Jays,1.0
118,4.0,2019-07-01,566905,141,11.0,Final,Toronto Blue Jays,1.0
111,10.0,2019-07-02,566906,141,6.0,Final,Toronto Blue Jays,1.0
111,3.0,2019-07-03,566907,141,6.0,Final,Toronto Blue Jays,1.0
111,8.0,2019-07-04,566908,141,7.0,Final,Toronto Blue Jays,1.0
110,4.0,2019-07-05,566909,141,1.0,Final,Toronto Blue Jays,1.0
110,8.0,2019-07-06,566910,141,1.0,Final,Toronto Blue Jays,1.0
110,1.0,2019-07-07,566911,141,6.0,Final,Toronto Blue Jays,1.0
141,0.0,2019-07-12,567503,147,4.0,Final,Toronto Blue Jays,0.0
141,2.0,2019-07-13,567504,147,1.0,Final,Toronto Blue Jays,0.0
141,2.0,2019-07-14,567505,147,4.0,Final,Toronto Blue Jays,0.0
141,8.0,2019-07-15,565072,111,10.0,Final,Toronto Blue Jays,0.0
141,10.0,2019-07-16,565073,111,4.0,Final,Toronto Blue Jays,0.0
141,4.0,2019-07-17,565074,111,5.0,Final,Toronto Blue Jays,0.0
141,0.0,2019-07-18,565075,111,5.0,Final,Toronto Blue Jays,0.0
141,12.0,2019-07-19,565556,116,1.0,Final,Toronto Blue Jays,0.0
141,7.0,2019-07-20,565557,116,5.0,Final,Toronto Blue Jays,0.0
141,3.0,2019-07-21,565558,116,4.0,Final,Toronto Blue Jays,0.0
114,7.0,2019-07-22,566912,141,3.0,Final,Toronto Blue Jays,1.0
114,1.0,2019-07-23,566913,141,2.0,Final,Toronto Blue Jays,1.0
142,16.0,2019-05-23,564759,108,7.0,Final,Minnesota Twins,0.0
145,4.0,2019-05-24,566985,142,11.0,Final,Minnesota Twins,1.0
145,1.0,2019-05-25,566986,142,8.0,Final,Minnesota Twins,1.0
145,0.0,2019-05-26,566987,142,7.0,Final,Minnesota Twins,1.0
158,5.0,2019-05-27,566988,142,4.0,Final,Minnesota Twins,1.0
158,3.0,2019-05-28,566989,142,5.0,Final,Minnesota Twins,1.0
142,3.0,2019-05-30,566691,139,14.0,Final,Minnesota Twins,0.0
142,5.0,2019-05-31,566692,139,3.0,Final,Minnesota Twins,0.0
142,6.0,2019-06-01,566693,139,2.0,Final,Minnesota Twins,0.0
142,9.0,2019-06-02,566694,139,7.0,Final,Minnesota Twins,0.0
142,2.0,2019-06-04,565345,114,5.0,Final,Minnesota Twins,0.0
142,7.0,2019-06-05,565346,114,9.0,Final,Minnesota Twins,0.0
142,5.0,2019-06-06,565347,114,4.0,Final,Minnesota Twins,0.0
142,6.0,2019-06-07,565541,116,3.0,Final,Minnesota Twins,0.0
142,3.0,2019-06-08,565542,116,9.0,Final,Minnesota Twins,0.0
142,12.0,2019-06-09,565543,116,2.0,Final,Minnesota Twins,0.0
136,5.0,2019-06-11,566990,142,6.0,Final,Minnesota Twins,1.0
136,9.0,2019-06-12,566991,142,6.0,Final,Minnesota Twins,1.0
136,5.0,2019-06-13,566992,142,10.0,Final,Minnesota Twins,1.0
118,0.0,2019-06-14,566993,142,2.0,Final,Minnesota Twins,1.0
118,4.0,2019-06-15,566994,142,5.0,Final,Minnesota Twins,1.0
118,8.0,2019-06-16,566995,142,6.0,Final,Minnesota Twins,1.0
111,2.0,2019-06-17,566996,142,0.0,Final,Minnesota Twins,1.0
111,3.0,2019-06-18,566997,142,4.0,Final,Minnesota Twins,1.0
111,9.0,2019-06-19,566998,142,4.0,Final,Minnesota Twins,1.0
142,1.0,2019-06-20,565739,118,4.0,Final,Minnesota Twins,0.0
142,8.0,2019-06-21,565740,118,7.0,Final,Minnesota Twins,0.0
142,5.0,2019-06-22,565741,118,3.0,Final,Minnesota Twins,0.0
142,1.0,2019-06-23,565742,118,6.0,Final,Minnesota Twins,0.0
139,4.0,2019-06-25,566999,142,9.0,Final,Minnesota Twins,1.0
139,4.0,2019-06-26,567000,142,6.0,Final,Minnesota Twins,1.0
139,5.0,2019-06-27,567001,142,2.0,Final,Minnesota Twins,1.0
142,4.0,2019-06-28,567301,145,6.0,Final,Minnesota Twins,0.0
142,10.0,2019-06-29,567302,145,3.0,Final,Minnesota Twins,0.0
142,3.0,2019-06-30,567303,145,4.0,Final,Minnesota Twins,0.0
142,6.0,2019-07-02,566127,133,8.0,Final,Minnesota Twins,0.0
142,4.0,2019-07-03,566128,133,3.0,Final,Minnesota Twins,0.0
142,2.0,2019-07-04,566129,133,7.0,Final,Minnesota Twins,0.0
140,6.0,2019-07-05,567002,142,15.0,Final,Minnesota Twins,1.0
140,4.0,2019-07-06,567003,142,7.0,Final,Minnesota Twins,1.0
140,4.0,2019-07-07,567004,142,1.0,Final,Minnesota Twins,1.0
142,5.0,2019-07-12,565359,114,3.0,Final,Minnesota Twins,0.0
142,6.0,2019-07-13,565360,114,2.0,Final,Minnesota Twins,0.0
142,3.0,2019-07-14,565361,114,4.0,Final,Minnesota Twins,0.0
121,3.0,2019-07-16,567005,142,2.0,Final,Minnesota Twins,1.0
121,14.0,2019-07-17,567006,142,4.0,Final,Minnesota Twins,1.0
133,3.0,2019-07-18,567007,142,6.0,Final,Minnesota Twins,1.0
133,5.0,2019-07-19,567008,142,3.0,Final,Minnesota Twins,1.0
133,5.0,2019-07-20,567009,142,4.0,Final,Minnesota Twins,1.0
133,6.0,2019-07-21,567010,142,7.0,Final,Minnesota Twins,1.0
