away_id,away_score,game_date,game_id,home_id,home_score,status,team_name,win_status
147,6.0,2019-07-22,567011,142,8.0,Final,Minnesota Twins,1.0
147,14.0,2019-07-23,567012,142,12.0,Final,Minnesota Twins,1.0
143,9.0,2019-05-23,565149,112,7.0,Final,Philadelphia Phillies,0.0
143,6.0,2019-05-24,567578,158,4.0,Final,Philadelphia Phillies,0.0
143,7.0,2019-05-25,567579,158,2.0,Final,Philadelphia Phillies,0.0
143,1.0,2019-05-26,567580,158,9.0,Final,Philadelphia Phillies,0.0
138,3.0,2019-05-28,567087,143,4.0,Final,Philadelphia Phillies,1.0
138,4.0,2019-05-29,567088,143,11.0,Final,Philadelphia Phillies,1.0
138,5.0,2019-05-30,567089,143,3.0,Final,Philadelphia Phillies,1.0
143,3.0,2019-05-31,565828,119,6.0,Final,Philadelphia Phillies,0.0
143,3.0,2019-06-01,565829,119,4.0,Final,Philadelphia Phillies,0.0
143,0.0,2019-06-02,565830,119,8.0,Final,Philadelphia Phillies,0.0
143,2.0,2019-06-03,566306,135,8.0,Final,Philadelphia Phillies,0.0
143,9.0,2019-06-04,566307,135,6.0,Final,Philadelphia Phillies,0.0
143,7.0,2019-06-05,566308,135,5.0,Final,Philadelphia Phillies,0.0
113,2.0,2019-06-07,567090,143,4.0,Final,Philadelphia Phillies,1.0
113,1.0,2019-06-08,567091,143,4.0,Final,Philadelphia Phillies,1.0
113,4.0,2019-06-09,567092,143,3.0,Final,Philadelphia Phillies,1.0
109,13.0,2019-06-10,567093,143,8.0,Final,Philadelphia Phillies,1.0
109,4.0,2019-06-11,567094,143,7.0,Final,Philadelphia Phillies,1.0
109,2.0,2019-06-12,567095,143,0.0,Final,Philadelphia Phillies,1.0
143,8.0,2019-06-14,567202,144,9.0,Final,Philadelphia Phillies,0.0
143,6.0,2019-06-15,567203,144,5.0,Final,Philadelphia Phillies,0.0
143,1.0,2019-06-16,567204,144,15.0,Final,Philadelphia Phillies,0.0
143,,2019-06-17,565929,120,,Postponed,Philadelphia Phillies,
143,,2019-06-18,565930,120,,Postponed,Philadelphia Phillies,
143,2.0,2019-06-19,565929,120,6.0,Final,Philadelphia Phillies,0.0
143,0.0,2019-06-19,565931,120,2.0,Final,Philadelphia Phillies,0.0
143,4.0,2019-06-20,565932,120,7.0,Final,Philadelphia Phillies,0.0
146,2.0,2019-06-21,567096,143,1.0,Final,Philadelphia Phillies,1.0
146,5.0,2019-06-22,567097,143,3.0,Final,Philadelphia Phillies,1.0
146,6.0,2019-06-23,567098,143,4.0,Final,Philadelphia Phillies,1.0
121,7.0,2019-06-24,567099,143,13.0,Final,Philadelphia Phillies,1.0
121,5.0,2019-06-25,567100,143,7.0,Final,Philadelphia Phillies,1.0
121,4.0,2019-06-26,567101,143,5.0,Final,Philadelphia Phillies,1.0
121,3.0,2019-06-27,567102,143,6.0,Final,Philadelphia Phillies,1.0
143,2.0,2019-06-28,567400,146,6.0,Final,Philadelphia Phillies,0.0
143,6.0,2019-06-29,567401,146,9.0,Final,Philadelphia Phillies,0.0
143,13.0,2019-06-30,567402,146,6.0,Final,Philadelphia Phillies,0.0
143,2.0,2019-07-02,567208,144,0.0,Final,Philadelphia Phillies,0.0
143,2.0,2019-07-03,567209,144,9.0,Final,Philadelphia Phillies,0.0
143,6.0,2019-07-04,567210,144,12.0,Final,Philadelphia Phillies,0.0
143,7.0,2019-07-05,566030,121,2.0,Final,Philadelphia Phillies,0.0
143,5.0,2019-07-06,566031,121,6.0,Final,Philadelphia Phillies,0.0
143,8.0,2019-07-07,566032,121,3.0,Final,Philadelphia Phillies,0.0
120,4.0,2019-07-12,567103,143,0.0,Final,Philadelphia Phillies,1.0
120,4.0,2019-07-13,567104,143,3.0,Final,Philadelphia Phillies,1.0
120,3.0,2019-07-14,567105,143,4.0,Final,Philadelphia Phillies,1.0
119,16.0,2019-07-15,567106,143,2.0,Final,Philadelphia Phillies,1.0
119,8.0,2019-07-16,567107,143,9.0,Final,Philadelphia Phillies,1.0
119,7.0,2019-07-17,567108,143,2.0,Final,Philadelphia Phillies,1.0
119,6.0,2019-07-18,567109,143,7.0,Final,Philadelphia Phillies,1.0
143,6.0,2019-07-19,566223,134,1.0,Final,Philadelphia Phillies,0.0
143,1.0,2019-07-20,566224,134,5.0,Final,Philadelphia Phillies,0.0
143,2.0,2019-07-21,566225,134,1.0,Final,Philadelphia Phillies,0.0
143,3.0,2019-07-23,565559,116,2.0,Final,Philadelphia Phillies,0.0
144,5.0,2019-05-23,566495,137,4.0,Final,Atlanta Braves,0.0
144,5.0,2019-05-24,566592,138,2.0,Final,Atlanta Braves,0.0
144,3.0,2019-05-25,566593,138,6.0,Final,Atlanta Braves,0.0
144,4.0,2019-05-26,566594,138,3.0,Final,Atlanta Braves,0.0
120,5.0,2019-05-28,567188,144,4.0,Final,Atlanta Braves,1.0
120,14.0,2019-05-29,567189,144,4.0,Final,Atlanta Braves,1.0
116,8.0,2019-05-31,567190,144,2.0,Final,Atlanta Braves,1.0
116,5.0,2019-06-01,567191,144,10.0,Final,Atlanta Braves,1.0
116,4.0,2019-06-02,567192,144,7.0,Final,Atlanta Braves,1.0
144,12.0,2019-06-04,566208,134,5.0,Final,Atlanta Braves,0.0
144,4.0,2019-06-05,566209,134,7.0,Final,Atlanta Braves,0.0
144,1.0,2019-06-06,566210,134,6.0,Final,Atlanta Braves,0.0
144,7.0,2019-06-07,567388,146,1.0,Final,Atlanta Braves,0.0
144,1.0,2019-06-08,567389,146,0.0,Final,Atlanta Braves,0.0
144,7.0,2019-06-09,567390,146,6.0,Final,Atlanta Braves,0.0
134,7.0,2019-06-10,567193,144,13.0,Final,Atlanta Braves,1.0
134,,2019-06-11,567199,144,,Completed Early: Rain,Atlanta Braves,
134,7.0,2019-06-12,567200,144,8.0,Final,Atlanta Braves,1.0
134,5.0,2019-06-13,567201,144,6.0,Final,Atlanta Braves,1.0
143,8.0,2019-06-14,567202,144,9.0,Final,Atlanta Braves,1.0
143,6.0,2019-06-15,567203,144,5.0,Final,Atlanta Braves,1.0
143,1.0,2019-06-16,567204,144,15.0,Final,Atlanta Braves,1.0
121,3.0,2019-06-17,567205,144,12.0,Final,Atlanta Braves,1.0
121,10.0,2019-06-18,567206,144,2.0,Final,Atlanta Braves,1.0
121,2.0,2019-06-19,567207,144,7.0,Final,Atlanta Braves,1.0
144,3.0,2019-06-21,565933,120,4.0,Final,Atlanta Braves,0.0
144,13.0,2019-06-22,565934,120,9.0,Final,Atlanta Braves,0.0
144,4.0,2019-06-23,565935,120,3.0,Final,Atlanta Braves,0.0
144,3.0,2019-06-24,565165,112,8.0,Final,Atlanta Braves,0.0
144,3.0,2019-06-25,565166,112,2.0,Final,Atlanta Braves,0.0
144,5.0,2019-06-26,565167,112,3.0,Final,Atlanta Braves,0.0
144,7.0,2019-06-27,565168,112,9.0,Final,Atlanta Braves,0.0
144,6.0,2019-06-28,566025,121,2.0,Final,Atlanta Braves,0.0
144,5.0,2019-06-29,566026,121,4.0,Final,Atlanta Braves,0.0
144,5.0,2019-06-30,566027,121,8.0,Final,Atlanta Braves,0.0
143,2.0,2019-07-02,567208,144,0.0,Final,Atlanta Braves,1.0
143,2.0,2019-07-03,567209,144,9.0,Final,Atlanta Braves,1.0
143,6.0,2019-07-04,567210,144,12.0,Final,Atlanta Braves,1.0
146,0.0,2019-07-05,567211,144,1.0,Final,Atlanta Braves,1.0
146,5.0,2019-07-06,567212,144,4.0,Final,Atlanta Braves,1.0
146,3.0,2019-07-07,567213,144,4.0,Final,Atlanta Braves,1.0
144,5.0,2019-07-12,566322,135,3.0,Final,Atlanta Braves,0.0
144,7.0,2019-07-13,566323,135,5.0,Final,Atlanta Braves,0.0
144,4.0,2019-07-14,566324,135,1.0,Final,Atlanta Braves,0.0
144,4.0,2019-07-15,567600,158,2.0,Final,Atlanta Braves,0.0
144,1.0,2019-07-16,567601,158,13.0,Final,Atlanta Braves,0.0
144,4.0,2019-07-17,567602,158,5.0,Final,Atlanta Braves,0.0
120,13.0,2019-07-18,567214,144,4.0,Final,Atlanta Braves,1.0
120,3.0,2019-07-19,567215,144,4.0,Final,Atlanta Braves,1.0
120,5.0,2019-07-20,567216,144,3.0,Final,Atlanta Braves,1.0
120,1.0,2019-07-21,567217,144,7.0,Final,Atlanta Braves,1.0
118,5.0,2019-07-23,567218,144,4.0,Final,Atlanta Braves,1.0
145,4.0,2019-05-23,565629,117,0.0,Final,Chicago White Sox,0.0
145,4.0,2019-05-24,566985,142,11.0,Final,Chicago White Sox,0.0
145,1.0,2019-05-25,566986,142,8.0,Final,Chicago White Sox,0.0
145,0.0,2019-05-26,566987,142,7.0,Final,Chicago White Sox,0.0
118,1.0,2019-05-27,567288,145,2.0,Final,Chicago White Sox,1.0
118,1.0,2019-05-28,567288,145,2.0,Final,Chicago White Sox,1.0
118,3.0,2019-05-28,567289,145,4.0,Final,Chicago White Sox,1.0
118,7.0,2019-05-29,567290,145,8.0,Final,Chicago White Sox,1.0
114,4.0,2019-05-30,567291,145,10.0,Final,Chicago White Sox,1.0
114,1.0,2019-05-31,567292,145,6.0,Final,Chicago White Sox,1.0
114,5.0,2019-06-01,567293,145,2.0,Final,Chicago White Sox,1.0
114,0.0,2019-06-02,567294,145,2.0,Final,Chicago White Sox,1.0
145,5.0,2019-06-04,565923,120,9.0,Final,Chicago White Sox,0.0
145,4.0,2019-06-05,565924,120,6.0,Final,Chicago White Sox,0.0
145,4.0,2019-06-07,565733,118,6.0,Final,Chicago White Sox,0.0
145,2.0,2019-06-08,565734,118,0.0,Final,Chicago White Sox,0.0
145,5.0,2019-06-09,565735,118,2.0,Final,Chicago White Sox,0.0
120,12.0,2019-06-10,567295,145,1.0,Final,Chicago White Sox,1.0
120,5.0,2019-06-11,567296,145,7.0,Final,Chicago White Sox,1.0
147,4.0,2019-06-13,567297,145,5.0,Final,Chicago White Sox,1.0
147,2.0,2019-06-14,567298,145,10.0,Final,Chicago White Sox,1.0
147,8.0,2019-06-15,567299,145,4.0,Final,Chicago White Sox,1.0
147,10.0,2019-06-16,567300,145,3.0,Final,Chicago White Sox,1.0
145,3.0,2019-06-18,565159,112,1.0,Final,Chicago White Sox,0.0
145,3.0,2019-06-19,565160,112,7.0,Final,Chicago White Sox,0.0
145,5.0,2019-06-21,566803,140,4.0,Final,Chicago White Sox,0.0
145,5.0,2019-06-22,566804,140,6.0,Final,Chicago White Sox,0.0
145,4.0,2019-06-23,566805,140,7.0,Final,Chicago White Sox,0.0
145,5.0,2019-06-24,565064,111,6.0,Final,Chicago White Sox,0.0
145,3.0,2019-06-25,565065,111,6.0,Final,Chicago White Sox,0.0
145,8.0,2019-06-26,565066,111,7.0,Final,Chicago White Sox,0.0
142,4.0,2019-06-28,567301,145,6.0,Final,Chicago White Sox,1.0
142,10.0,2019-06-29,567302,145,3.0,Final,Chicago White Sox,1.0
142,3.0,2019-06-30,567303,145,4.0,Final,Chicago White Sox,1.0
116,,2019-07-02,567304,145,,Postponed,Chicago White Sox,
116,5.0,2019-07-03,567273,145,7.0,Final,Chicago White Sox,1.0
116,6.0,2019-07-03,567305,145,9.0,Final,Chicago White Sox,1.0
116,11.0,2019-07-04,567306,145,5.0,Final,Chicago White Sox,1.0
112,6.0,2019-07-06,567307,145,3.0,Final,Chicago White Sox,1.0
112,1.0,2019-07-07,567308,145,3.0,Final,Chicago White Sox,1.0
145,1.0,2019-07-12,566130,133,5.0,Final,Chicago White Sox,0.0
145,2.0,2019-07-13,566131,133,13.0,Final,Chicago White Sox,0.0
145,2.0,2019-07-14,566132,133,3.0,Final,Chicago White Sox,0.0
145,2.0,2019-07-15,565749,118,5.0,Final,Chicago White Sox,0.0
145,0.0,2019-07-16,565750,118,11.0,Final,Chicago White Sox,0.0
145,5.0,2019-07-17,565751,118,7.0,Final,Chicago White Sox,0.0
145,5.0,2019-07-18,565752,118,6.0,Final,Chicago White Sox,0.0
145,9.0,2019-07-19,566712,139,2.0,Final,Chicago White Sox,0.0
145,2.0,2019-07-20,566713,139,1.0,Final,Chicago White Sox,0.0
145,2.0,2019-07-21,566714,139,4.0,Final,Chicago White Sox,0.0
146,1.0,2019-07-22,567309,145,9.0,Final,Chicago White Sox,1.0
146,5.0,2019-07-23,567310,145,1.0,Final,Chicago White Sox,1.0
146,5.0,2019-05-23,565537,116,2.0,Final,Miami Marlins,0.0
146,10.0,2019-05-24,565919,120,12.0,Final,Miami Marlins,0.0
146,0.0,2019-05-25,565920,120,5.0,Final,Miami Marlins,0.0
146,6.0,2019-05-26,565921,120,9.0,Final,Miami Marlins,0.0
146,3.0,2019-05-27,565922,120,2.0,Final,Miami Marlins,0.0
137,3.0,2019-05-28,567385,146,11.0,Final,Miami Marlins,1.0
137,2.0,2019-05-29,567386,146,4.0,Final,Miami Marlins,1.0
137,3.0,2019-05-30,567387,146,1.0,Final,Miami Marlins,1.0
146,2.0,2019-05-31,566303,135,5.0,Final,Miami Marlins,0.0
146,9.0,2019-06-01,566304,135,3.0,Final,Miami Marlins,0.0
146,9.0,2019-06-02,566305,135,3.0,Final,Miami Marlins,0.0
146,16.0,2019-06-04,567581,158,0.0,Final,Miami Marlins,0.0
146,8.0,2019-06-05,567582,158,3.0,Final,Miami Marlins,0.0
146,1.0,2019-06-06,567583,158,5.0,Final,Miami Marlins,0.0
144,7.0,2019-06-07,567388,146,1.0,Final,Miami Marlins,1.0
144,1.0,2019-06-08,567389,146,0.0,Final,Miami Marlins,1.0
144,7.0,2019-06-09,567390,146,6.0,Final,Miami Marlins,1.0
138,4.0,2019-06-10,567391,146,1.0,Final,Miami Marlins,1.0
138,7.0,2019-06-11,567392,146,1.0,Final,Miami Marlins,1.0
138,0.0,2019-06-12,567393,146,9.0,Final,Miami Marlins,1.0
134,11.0,2019-06-14,567394,146,0.0,Final,Miami Marlins,1.0
134,3.0,2019-06-15,567395,146,4.0,Final,Miami Marlins,1.0
134,5.0,2019-06-16,567396,146,4.0,Final,Miami Marlins,1.0
146,0.0,2019-06-17,566601,138,5.0,Final,Miami Marlins,0.0
146,6.0,2019-06-18,566602,138,0.0,Final,Miami Marlins,0.0
146,1.0,2019-06-19,566603,138,2.0,Final,Miami Marlins,0.0
146,7.0,2019-06-20,566604,138,6.0,Final,Miami Marlins,0.0
146,2.0,2019-06-21,567096,143,1.0,Final,Miami Marlins,0.0
146,5.0,2019-06-22,567097,143,3.0,Final,Miami Marlins,0.0
146,6.0,2019-06-23,567098,143,4.0,Final,Miami Marlins,0.0
120,6.0,2019-06-25,567397,146,1.0,Final,Miami Marlins,1.0
120,7.0,2019-06-26,567398,146,5.0,Final,Miami Marlins,1.0
120,8.0,2019-06-27,567399,146,5.0,Final,Miami Marlins,1.0
143,2.0,2019-06-28,567400,146,6.0,Final,Miami Marlins,1.0
143,6.0,2019-06-29,567401,146,9.0,Final,Miami Marlins,1.0
143,13.0,2019-06-30,567402,146,6.0,Final,Miami Marlins,1.0
146,2.0,2019-07-02,565936,120,3.0,Final,Miami Marlins,0.0
146,1.0,2019-07-03,565937,120,3.0,Final,Miami Marlins,0.0
146,2.0,2019-07-04,565938,120,5.0,Final,Miami Marlins,0.0
146,0.0,2019-07-05,567211,144,1.0,Final,Miami Marlins,0.0
146,5.0,2019-07-06,567212,144,4.0,Final,Miami Marlins,0.0
146,3.0,2019-07-07,567213,144,4.0,Final,Miami Marlins,0.0
121,4.0,2019-07-12,567403,146,8.0,Final,Miami Marlins,1.0
121,4.0,2019-07-13,567404,146,2.0,Final,Miami Marlins,1.0
121,6.0,2019-07-14,567405,146,2.0,Final,Miami Marlins,1.0
135,7.0,2019-07-16,567406,146,12.0,Final,Miami Marlins,1.0
135,3.0,2019-07-17,567407,146,2.0,Final,Miami Marlins,1.0
135,3.0,2019-07-18,567408,146,4.0,Final,Miami Marlins,1.0
146,1.0,2019-07-19,565848,119,2.0,Final,Miami Marlins,0.0
146,6.0,2019-07-20,565849,119,10.0,Final,Miami Marlins,0.0
146,0.0,2019-07-21,565850,119,9.0,Final,Miami Marlins,0.0
146,1.0,2019-07-22,567309,145,9.0,Final,Miami Marlins,0.0
146,5.0,2019-07-23,567310,145,1.0,Final,Miami Marlins,0.0
147,6.0,2019-05-23,564955,110,5.0,Final,New York Yankees,0.0
147,,2019-05-24,565727,118,,Postponed,New York Yankees,
147,7.0,2019-05-25,565728,118,3.0,Final,New York Yankees,0.0
147,6.0,2019-05-25,565727,118,5.0,Final,New York Yankees,0.0
147,7.0,2019-05-26,565729,118,8.0,Final,New York Yankees,0.0
135,2.0,2019-05-27,567484,147,5.0,Final,New York Yankees,1.0
135,5.0,2019-05-28,567485,147,4.0,Final,New York Yankees,1.0
135,0.0,2019-05-29,567486,147,7.0,Final,New York Yankees,1.0
111,,2019-05-30,567487,147,,Postponed,New York Yankees,
111,1.0,2019-05-31,567488,147,4.0,Final,New York Yankees,1.0
111,3.0,2019-06-01,567489,147,5.0,Final,New York Yankees,1.0
111,8.0,2019-06-02,567490,147,5.0,Final,New York Yankees,1.0
147,3.0,2019-06-04,566892,141,4.0,Final,New York Yankees,0.0
147,7.0,2019-06-05,566893,141,11.0,Final,New York Yankees,0.0
147,6.0,2019-06-06,566894,141,2.0,Final,New York Yankees,0.0
147,2.0,2019-06-07,565348,114,5.0,Final,New York Yankees,0.0
147,4.0,2019-06-08,565349,114,8.0,Final,New York Yankees,0.0
147,7.0,2019-06-09,565350,114,6.0,Final,New York Yankees,0.0
121,,2019-06-10,567491,147,,Postponed,New York Yankees,
121,5.0,2019-06-11,567491,147,12.0,Final,New York Yankees,1.0
121,10.0,2019-06-11,567492,147,4.0,Final,New York Yankees,1.0
147,4.0,2019-06-13,567297,145,5.0,Final,New York Yankees,0.0
147,2.0,2019-06-14,567298,145,10.0,Final,New York Yankees,0.0
147,8.0,2019-06-15,567299,145,4.0,Final,New York Yankees,0.0
147,10.0,2019-06-16,567300,145,3.0,Final,New York Yankees,0.0
139,0.0,2019-06-17,567493,147,3.0,Final,New York Yankees,1.0
139,3.0,2019-06-18,567494,147,6.0,Final,New York Yankees,1.0
139,1.0,2019-06-19,567495,147,12.0,Final,New York Yankees,1.0
117,6.0,2019-06-20,567496,147,10.0,Final,New York Yankees,1.0
117,1.0,2019-06-21,567497,147,4.0,Final,New York Yankees,1.0
117,5.0,2019-06-22,567498,147,7.0,Final,New York Yankees,1.0
117,9.0,2019-06-23,567499,147,4.0,Final,New York Yankees,1.0
141,8.0,2019-06-24,567500,147,10.0,Final,New York Yankees,1.0
141,3.0,2019-06-25,567501,147,4.0,Final,New York Yankees,1.0
141,7.0,2019-06-26,567502,147,8.0,Final,New York Yankees,1.0
147,17.0,2019-06-29,565067,111,13.0,Final,New York Yankees,0.0
147,12.0,2019-06-30,565068,111,8.0,Final,New York Yankees,0.0
147,2.0,2019-07-02,566028,121,4.0,Final,New York Yankees,0.0
147,5.0,2019-07-03,566029,121,1.0,Final,New York Yankees,0.0
147,8.0,2019-07-04,566708,139,4.0,Final,New York Yankees,0.0
147,8.0,2019-07-05,566709,139,4.0,Final,New York Yankees,0.0
147,3.0,2019-07-06,566710,139,4.0,Final,New York Yankees,0.0
147,1.0,2019-07-07,566711,139,2.0,Final,New York Yankees,0.0
141,0.0,2019-07-12,567503,147,4.0,Final,New York Yankees,1.0
141,2.0,2019-07-13,567504,147,1.0,Final,New York Yankees,1.0
141,2.0,2019-07-14,567505,147,4.0,Final,New York Yankees,1.0
139,5.0,2019-07-15,567506,147,4.0,Final,New York Yankees,1.0
139,3.0,2019-07-16,567507,147,8.0,Final,New York Yankees,1.0
139,,2019-07-17,567508,147,,Postponed,New York Yankees,
139,2.0,2019-07-18,567509,147,6.0,Final,New York Yankees,1.0
139,1.0,2019-07-18,567508,147,5.0,Final,New York Yankees,1.0
115,2.0,2019-07-19,567510,147,8.0,Final,New York Yankees,1.0
115,5.0,2019-07-20,567511,147,11.0,Final,New York Yankees,1.0
115,8.0,2019-07-21,567512,147,4.0,Final,New York Yankees,1.0
147,6.0,2019-07-22,567011,142,8.0,Final,New York Yankees,0.0
147,14.0,2019-07-23,567012,142,12.0,Final,New York Yankees,0.0
143,6.0,2019-05-24,567578,158,4.0,Final,Milwaukee Brewers,1.0
143,7.0,2019-05-25,567579,158,2.0,Final,Milwaukee Brewers,1.0
143,1.0,2019-05-26,567580,158,9.0,Final,Milwaukee Brewers,1.0
158,5.0,2019-05-27,566988,142,4.0,Final,Milwaukee Brewers,0.0
158,3.0,2019-05-28,566989,142,5.0,Final,Milwaukee Brewers,0.0
158,11.0,2019-05-30,566204,134,5.0,Final,Milwaukee Brewers,0.0
158,4.0,2019-05-31,566205,134,9.0,Final,Milwaukee Brewers,0.0
158,12.0,2019-06-01,566206,134,10.0,Final,Milwaukee Brewers,0.0
158,4.0,2019-06-02,566207,134,2.0,Final,Milwaukee Brewers,0.0
146,16.0,2019-06-04,567581,158,0.0,Final,Milwaukee Brewers,1.0
146,8.0,2019-06-05,567582,158,3.0,Final,Milwaukee Brewers,1.0
146,1.0,2019-06-06,567583,158,5.0,Final,Milwaukee Brewers,1.0
134,4.0,2019-06-07,567584,158,10.0,Final,Milwaukee Brewers,1.0
134,3.0,2019-06-08,567585,158,5.0,Final,Milwaukee Brewers,1.0
134,2.0,2019-06-09,567586,158,5.0,Final,Milwaukee Brewers,1.0
158,8.0,2019-06-11,565639,117,10.0,Final,Milwaukee Brewers,0.0
158,6.0,2019-06-12,565640,117,3.0,Final,Milwaukee Brewers,0.0
158,3.0,2019-06-14,566504,137,5.0,Final,Milwaukee Brewers,0.0
158,7.0,2019-06-15,566505,137,8.0,Final,Milwaukee Brewers,0.0
158,5.0,2019-06-16,566506,137,3.0,Final,Milwaukee Brewers,0.0
158,0.0,2019-06-17,566313,135,2.0,Final,Milwaukee Brewers,0.0
158,1.0,2019-06-18,566314,135,4.0,Final,Milwaukee Brewers,0.0
158,7.0,2019-06-19,566315,135,8.0,Final,Milwaukee Brewers,0.0
113,7.0,2019-06-20,567587,158,1.0,Final,Milwaukee Brewers,1.0
113,11.0,2019-06-21,567588,158,7.0,Final,Milwaukee Brewers,1.0
113,5.0,2019-06-22,567589,158,6.0,Final,Milwaukee Brewers,1.0
113,5.0,2019-06-23,567590,158,7.0,Final,Milwaukee Brewers,1.0
136,8.0,2019-06-25,567591,158,3.0,Final,Milwaukee Brewers,1.0
136,4.0,2019-06-26,567592,158,2.0,Final,Milwaukee Brewers,1.0
136,2.0,2019-06-27,567593,158,4.0,Final,Milwaukee Brewers,1.0
134,3.0,2019-06-28,567594,158,2.0,Final,Milwaukee Brewers,1.0
134,1.0,2019-06-29,567595,158,3.0,Final,Milwaukee Brewers,1.0
134,1.0,2019-06-30,567596,158,2.0,Final,Milwaukee Brewers,1.0
158,8.0,2019-07-01,565259,113,6.0,Final,Milwaukee Brewers,0.0
158,4.0,2019-07-02,565260,113,5.0,Final,Milwaukee Brewers,0.0
158,0.0,2019-07-03,565261,113,3.0,Final,Milwaukee Brewers,0.0
158,0.0,2019-07-04,565262,113,1.0,Final,Milwaukee Brewers,0.0
158,7.0,2019-07-05,566220,134,6.0,Final,Milwaukee Brewers,0.0
158,2.0,2019-07-06,566221,134,12.0,Final,Milwaukee Brewers,0.0
158,5.0,2019-07-07,566222,134,6.0,Final,Milwaukee Brewers,0.0
137,10.0,2019-07-12,567597,158,7.0,Final,Milwaukee Brewers,1.0
137,4.0,2019-07-13,567598,158,5.0,Final,Milwaukee Brewers,1.0
137,8.0,2019-07-14,567599,158,3.0,Final,Milwaukee Brewers,1.0
144,4.0,2019-07-15,567600,158,2.0,Final,Milwaukee Brewers,1.0
144,1.0,2019-07-16,567601,158,13.0,Final,Milwaukee Brewers,1.0
144,4.0,2019-07-17,567602,158,5.0,Final,Milwaukee Brewers,1.0
158,5.0,2019-07-18,564875,109,1.0,Final,Milwaukee Brewers,0.0
158,7.0,2019-07-19,564876,109,10.0,Final,Milwaukee Brewers,0.0
158,8.0,2019-07-20,564877,109,3.0,Final,Milwaukee Brewers,0.0
158,7.0,2019-07-21,564878,109,4.0,Final,Milwaukee Brewers,0.0
113,6.0,2019-07-22,567603,158,5.0,Final,Milwaukee Brewers,1.0
113,14.0,2019-07-23,567604,158,6.0,Final,Milwaukee Brewers,1.0
